lei_id,chunk_id,dispositivo,tipo,alvo,trecho_prova
lei-federal-6015-1973,lei-federal-6015-1973::402-art-238,Art. 238,remissao_interna,Art. 241," título e novo registro.                     (Renumerado do art. 241 com nova redação pela Lei nº 6.216, de 1975)."
lei-federal-6015-1973,lei-federal-6015-1973::403-art-239,Art. 239,remissao_interna,Art. 244,"s e a natureza do processo.                  (Renumerado do art. 244 com nova redação pela Lei nº 6.216, de 1975).  Pará"
lei-federal-6015-1973,lei-federal-6015-1973::404-art-240,Art. 240,remissao_interna,Art. 245,"quer transação posterior.                    (Renumerado do art. 245 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::405-art-241,Art. 241,remissao_interna,Art. 238,"a forma de administração.                    (Renumerado do art. 238 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::406-art-242,Art. 242,remissao_interna,Art. 239," como pena convencional.                     (Renumerado do art. 239 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::407-art-243,Art. 243,remissao_interna,Art. 236,"nio útil, e vice-versa.                      (Renumerado do art. 236 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::408-art-244,Art. 244,remissao_interna,Art. 243,"a ciência de terceiros.                      (Renumerado do art. 243 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::409-art-245,Art. 245,remissao_interna,Art. 243,"dência.                   (Renumerado do parágrafo único do art. 243 com nova redação pela Lei nº 6.216, de 1975)  CAPÍT"
lei-federal-6015-1973,lei-federal-6015-1973::410-art-246,Art. 246,remissao_interna,Art. 167," 246 - Além dos casos expressamente indicados no item II do artigo 167, serão averbados na matrícula as subrogações e ou"
lei-federal-6015-1973,lei-federal-6015-1973::411-art-247,Art. 247,remissao_interna,Art. 168,"ão, além dos casos expressamente indicados no inciso III do artigo 168, as sub-rogações e outras ocorrências que por qua"
lei-federal-6015-1973,lei-federal-6015-1973::412-art-246,Art. 246,remissao_interna,Art. 167," 246 - Além dos casos expressamente indicados no item II do artigo 167, serão averbados na matrícula as subrogações e ou"
lei-federal-6015-1973,lei-federal-6015-1973::412-art-246,Art. 246,remissao_interna,Art. 247,"lquer modo, alterem o registro.              (Renumerado do art. 247 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::413-art-246,Art. 246,remissao_interna,Art. 167," dos casos expressamente indicados no inciso II do caput do art. 167, serão averbadas na matrícula as sub-rogações e out"
lei-federal-6015-1973,lei-federal-6015-1973::414-art-246,Art. 246,redacao_dada_por,Lei 14382/2022,"(Redação dada pela Lei nº 14.382, de 2022"
lei-federal-6015-1973,lei-federal-6015-1973::414-art-246,Art. 246,remissao_interna,Art. 167," dos casos expressamente indicados no inciso II do caput do art. 167 desta Lei, serão averbadas na matrícula as sub-roga"
lei-federal-6015-1973,lei-federal-6015-1973::414-art-246,Art. 246,remissao_interna,Art. 247," certidão do Registro Civil.                 (Renumerado do art. 247 com nova redação pela Lei nº 6.216, de 1975)  § 1o "
lei-federal-6015-1973,lei-federal-6015-1973::416-art-247-a,Art. 247-A,redacao_dada_por,Lei 13865/2019,"(Redação dada pela Lei nº 13.865, de 2019"
lei-federal-6015-1973,lei-federal-6015-1973::417-art-248,Art. 248,remissao_interna,Art. 168," da circunstância a que se refere o inciso III, alínea e do artigo 168, será feita a requerimento do interessado, com a "
lei-federal-6015-1973,lei-federal-6015-1973::419-art-248,Art. 248,remissao_interna,Art. 249,"virtude do qual foi feito.                   (Renumerado do art. 249 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::421-art-249,Art. 249,remissao_interna,Art. 250,"quer dos atos do registro.                   (Renumerado do art. 250 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::426-art-254,Art. 254,remissao_interna,Art. 698,"que o credor tenha sido intimado (Código de Processo Civil, artigo 698);  d) na conformidade do disposto no artigo 24 do"
lei-federal-6015-1973,lei-federal-6015-1973::426-art-254,Art. 254,remissao_interna,Art. 24,"esso Civil, artigo 698);  d) na conformidade do disposto no artigo 24 do Decreto-Lei nº 70, de 21 de novembro de 1966 (C"
lei-federal-6015-1973,lei-federal-6015-1973::430-art-251,Art. 251,remissao_interna,Art. 254,"só pode ser feito:                           (Renumerado do art. 254 com nova redação pela Lei nº 6.216, de 1975)  I - à"
lei-federal-6015-1973,lei-federal-6015-1973::430-art-251,Art. 251,remissao_interna,Art. 698,"ativo ou contencioso, no qual o credor tenha sido intimado (art. 698 do Código de Processo Civil);  III - na conformidad"
lei-federal-6015-1973,lei-federal-6015-1973::432-art-252,Art. 252,remissao_interna,Art. 255,", extinto ou rescindido.                     (Renumerado do art. 255 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::433-art-253,Art. 253,remissao_interna,Art. 255,"nto do seu registro.                         (Renumerado do art. 255, parágrafo único, com nova redação pela Lei nº 6.21"
lei-federal-6015-1973,lei-federal-6015-1973::434-art-254,Art. 254,vigencia_de,Art. 251,"partir da nova data.                         (Renumerado do art. 251 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::435-art-255,Art. 255,remissao_interna,Art. 259,"sários ou cessionários.                      (Renumerado do art. 259 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::436-art-256,Art. 256,remissao_interna,Art. 251,"pressamente manifestada.                     (Renumerado do art. 251 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::437-art-257,Art. 257,remissao_interna,Art. 252,"o a cancelar a servidão.                     (Renumerado do art. 252 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::440-art-258,Art. 258,remissao_interna,Art. 253,"mento do senhorio direto.                    (Renumerado do art. 253 com nova redação pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::441-art-259,Art. 259,remissao_interna,Art. 256,"a, ainda, a recurso.                         (Renumerado do art. 256 com nova redação pela Lei nº 6.216, de 1975)  CAPÍT"
lei-federal-6015-1973,lei-federal-6015-1973::443-art-260,Art. 260,remissao_interna,Art. 261,"de execução por dívida.                      (Renumerado do art. 261, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::444-art-261,Art. 261,remissao_interna,Art. 262,"stado ou do Território.                      (Renumerado do art. 262, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::445-art-262,Art. 262,remissao_interna,Art. 263,", do qual constará:                          (Renumerado do art. 263, pela Lei nº 6.216, de 1975)  I - o resumo da escri"
lei-federal-6015-1973,lei-federal-6015-1973::446-art-263,Art. 263,remissao_interna,Art. 264,"om a nota da inscrição.                      (Renumerado do art. 264, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::447-art-264,Art. 264,remissao_interna,Art. 265," cancelando a prenotação.                    (Renumerado do art. 265, pela Lei nº 6.216, de 1975)  § 1° O instituidor po"
lei-federal-6015-1973,lei-federal-6015-1973::448-art-265,Art. 265,remissao_interna,Art. 8," propriedade (Decreto-Lei nº 3.200, de 19 de abril de 1941, art. 8°, § 5º), a inscrição far-se-á imediatamente após o re"
lei-federal-6015-1973,lei-federal-6015-1973::448-art-265,Art. 265,remissao_interna,Art. 266," caso, com a matrícula.                      (Renumerado do art. 266, pela Lei nº 6.216, de 1975)  CAPÍTULO X Da Remição"
lei-federal-6015-1973,lei-federal-6015-1973::449-art-266,Art. 266,remissao_interna,Art. 267,"ue adquiriu o imóvel.                        (Renumerado do art. 267, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::450-art-267,Art. 267,remissao_interna,Art. 268,"lamento de hipoteca.                         (Renumerado do art. 268, pela Lei nº 6.216, de 1975)  Parágrafo único. No c"
lei-federal-6015-1973,lei-federal-6015-1973::451-art-268,Art. 268,remissao_interna,Art. 269,"m oferecer maior preço.                      (Renumerado do art. 269, pela Lei nº 6.216, de 1975)  § 1° Na licitação, se"
lei-federal-6015-1973,lei-federal-6015-1973::452-art-269,Art. 269,remissao_interna,Art. 270,"reitos do credor hipotecário.                (Renumerado do art. 270, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::453-art-270,Art. 270,remissao_interna,Art. 271,"lhe couberem em virtude da segunda hipoteca. (Renumerado do art. 271, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::454-art-271,Art. 271,remissao_interna,Art. 272,"a pelo segundo credor.                       (Renumerado do art. 272, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::455-art-272,Art. 272,remissao_interna,Art. 273,"o realizado pelo autor.                      (Renumerado do art. 273, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::456-art-273,Art. 273,remissao_interna,Art. 274,"inado o auto de arrematação.                 (Renumerado do art. 274, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::457-art-274,Art. 274,remissao_interna,Art. 275,"á o Ministério Público.                      (Renumerado do art. 275, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::458-art-275,Art. 275,remissao_interna,Art. 276,"ção com ambos os efeitos.                    (Renumerado do art. 276, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::459-art-276,Art. 276,remissao_interna,Art. 277,"e venda do imóvel gravado.                   (Renumerado do art. 277, pela Lei nº 6.216, de 1975)  CAPÍTULO XI Do Regist"
lei-federal-6015-1973,lei-federal-6015-1973::460-art-277,Art. 277,remissao_interna,Art. 278," em termos de ser despachado.                (Renumerado do art. 278, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::461-art-278,Art. 278,remissao_interna,Art. 279,"ento será instruído com:                     (Renumerado do art. 279, pela Lei nº 6.216, de 1975)   I - os documentos co"
lei-federal-6015-1973,lei-federal-6015-1973::462-art-279,Art. 279,remissao_interna,Art. 280,"r de quem se tenha instituído o ônus.        (Renumerado do art. 280, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::463-art-280,Art. 280,remissao_interna,Art. 281,"al, este suscitará dúvida.                   (Renumerado do art. 281, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::464-art-281,Art. 281,remissao_interna,Art. 282,"zo para ser despachado.                      (Renumerado do art. 282, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::465-art-282,Art. 282,remissao_interna,Art. 283," se ofereça oposição.                        (Renumerado do art. 283, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::466-art-283,Art. 283,remissao_interna,Art. 284,"s pessoas nele indicadas.                    (Renumerado do art. 284, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::467-art-284,Art. 284,remissao_interna,Art. 285,"tra formalidade legal.                       (Renumerado do art. 285, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::468-art-285,Art. 285,remissao_interna,Art. 286," prazo de quinze dias.                       (Renumerado do art. 286, pela Lei nº 6.216, de 1975)  § 1º A contestação me"
lei-federal-6015-1973,lei-federal-6015-1973::469-art-286,Art. 286,remissao_interna,Art. 287,"te mandado, a prenotação.                    (Renumerado do art. 287, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::470-art-287,Art. 287,remissao_interna,Art. 288,", com ambos os efeitos.                      (Renumerado do art. 288, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::471-art-288,Art. 288,remissao_interna,Art. 289,"io a documentação autuada.                   (Renumerado do art. 289, pela Lei nº 6.216, de 1975)   CAPÍTULO XII (Incluí"
lei-federal-6015-1973,lei-federal-6015-1973::472-art-288-a,Art. 288-A,remissao_externa,"Lei 11977, Art. 50","rização fundiária poderá ser requerido pelos legitimados do art. 50 da Lei nº 11.977, de 2009, independentemente de sere"
lei-federal-6015-1973,lei-federal-6015-1973::472-art-288-a,Art. 288-A,remissao_interna,Art. 250," parcialmente ou em sua totalidade, observado o disposto no art. 250.                    (Incluído pela Medida Provisóri"
lei-federal-6015-1973,lei-federal-6015-1973::472-art-288-a,Art. 288-A,remissao_externa,"Lei 11977, Art. 71","mento esteja implantado e integrado à cidade, nos termos do artigo 71 da Lei nº 11.977, de 2009.                   (Incl"
lei-federal-6015-1973,lei-federal-6015-1973::475-art-288-d,Art. 288-D,remissao_externa,"Lei 11977, Art. 56","ação fundiária de interesse social observará o disposto nos arts. 56 e 57 da Lei nº 11.977, de 2009, e será feita median"
lei-federal-6015-1973,lei-federal-6015-1973::475-art-288-d,Art. 288-D,remissao_externa,"Lei 11977, Art. 57","e uma circunscrição imobiliária, o procedimento previsto no art. 57 da Lei nº 11.977, de 2009, será feito no registro de"
lei-federal-6015-1973,lei-federal-6015-1973::476-art-288-e,Art. 288-E,remissao_interna,Art. 228,"reviamente à averbação, será aberta matrícula nos termos do art. 228, devendo esta refletir a situação registrada do imó"
lei-federal-6015-1973,lei-federal-6015-1973::476-art-288-e,Art. 288-E,remissao_interna,Art. 225,"stros anteriores, não se aplicando neste caso o disposto no art. 225, § 2o.                       (Incluído pela Medida "
lei-federal-6015-1973,lei-federal-6015-1973::477-art-288-f,Art. 288-F,remissao_externa,"Lei 11977, Art. 65","orme o caso, são aqueles relacionados nos incisos I a IV do art. 65 da Lei nº 11.977, de 2009.                       (In"
lei-federal-6015-1973,lei-federal-6015-1973::478-art-288-g,Art. 288-G,remissao_interna,Art. 225,"stros anteriores, não se aplicando neste caso o disposto no art. 225, § 2o.                     (Incluído pela Medida Pr"
lei-federal-6015-1973,lei-federal-6015-1973::478-art-288-g,Art. 288-G,remissao_interna,Art. 167,se neste caso os requisitos dos itens 4 e 5 do inciso II do art. 167.                   (Incluído pela Medida Provisória
lei-federal-6015-1973,lei-federal-6015-1973::479-art-288-a,Art. 288-A,remissao_externa,"Lei 11977, Art. 50","ndiária poderá ser requerido pelos legitimados previstos no art. 50 da Lei nº 11.977, de 7 de julho de 2009, independent"
lei-federal-6015-1973,lei-federal-6015-1973::479-art-288-a,Art. 288-A,remissao_interna,Art. 250," parcialmente ou em sua totalidade, observado o disposto no art. 250.                 (Incluído pela Lei nº 12.424, de 2"
lei-federal-6015-1973,lei-federal-6015-1973::479-art-288-a,Art. 288-A,remissao_externa,"Lei 11977, Art. 71","mento esteja implantado e integrado à cidade, nos termos do art. 71 da Lei nº 11.977, de 7 de julho de 2009.            "
lei-federal-6015-1973,lei-federal-6015-1973::480-art-288-a,Art. 288-A,redacao_dada_por,Lei 13465/2017,"(Redação dada pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::481-art-288-b,Art. 288-B,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::482-art-288-c,Art. 288-C,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::483-art-288-d,Art. 288-D,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::483-art-288-d,Art. 288-D,remissao_externa,"Lei 11977, Art. 56","ação fundiária de interesse social observará o disposto nos arts. 56 e 57 da Lei nº 11.977, de 7 de julho de 2009, e ser"
lei-federal-6015-1973,lei-federal-6015-1973::483-art-288-d,Art. 288-D,remissao_externa,"Lei 11977, Art. 57","e uma circunscrição imobiliária, o procedimento previsto no art. 57 da Lei nº 11.977, de 7 de julho de 2009, será feito "
lei-federal-6015-1973,lei-federal-6015-1973::484-art-288-e,Art. 288-E,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::484-art-288-e,Art. 288-E,remissao_interna,Art. 228,"reviamente à averbação, será aberta matrícula nos termos do art. 228, devendo esta refletir a situação registrada do imó"
lei-federal-6015-1973,lei-federal-6015-1973::484-art-288-e,Art. 288-E,remissao_interna,Art. 225,"teriores, não se aplicando neste caso o disposto no § 2o do art. 225.                       (Incluído pela Lei nº 12.424"
lei-federal-6015-1973,lei-federal-6015-1973::485-art-288-f,Art. 288-F,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::485-art-288-f,Art. 288-F,remissao_externa,"Lei 11977, Art. 65","orme o caso, são aqueles relacionados nos incisos I a IV do art. 65 da Lei no 11.977, de 7 de julho de 2009.            "
lei-federal-6015-1973,lei-federal-6015-1973::486-art-288-g,Art. 288-G,revogado_por,Lei 13465/2017,"(Revogado pela Lei nº 13.465, de 2017"
lei-federal-6015-1973,lei-federal-6015-1973::486-art-288-g,Art. 288-G,remissao_interna,Art. 225,"teriores, não se aplicando neste caso o disposto no § 2o do art. 225.                       (Incluído pela Lei nº 12.424"
lei-federal-6015-1973,lei-federal-6015-1973::486-art-288-g,Art. 288-G,remissao_interna,Art. 167,"se neste caso os requisitos dos itens 4 e 5 do inciso II do art. 167.                     (Incluído pela Lei nº 12.424, "
lei-federal-6015-1973,lei-federal-6015-1973::490-art-293,Art. 293,remissao_interna,Art. 297,"mediante termo lavrado no Livro correspondente, na forma do artigo 297, e depósito de dois exemplares das películas no I"
lei-federal-6015-1973,lei-federal-6015-1973::501-art-304,Art. 304,redacao_dada_por,Lei 6216/1975,"(Redação dada pela Lei nº 6.216, de 1975"
lei-federal-6015-1973,lei-federal-6015-1973::503-art-289,Art. 289,remissao_interna,Art. 305,"ados em razão do ofício.                     (Renumerado do art. 305, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::504-art-290,Art. 290,remissao_interna,Art. 306," serão reduzidos em 50%.                     (Renumerado do art. 306, pela Lei nº 6.216, de 1975)  § 1° A transcrição, i"
lei-federal-6015-1973,lei-federal-6015-1973::505-art-290,Art. 290,redacao_dada_por,Lei 6941/1981,"(Redação dada pela Lei nº 6.941, de 1981"
lei-federal-6015-1973,lei-federal-6015-1973::506-art-290-a,Art. 290-A,redacao_dada_por,Lei 12424/2011,"(Redação dada pela Lei nº 12.424, de 2011"
lei-federal-6015-1973,lei-federal-6015-1973::506-art-290-a,Art. 290-A,remissao_externa,"Lei 11977, Art. 59","ação de posse, concedido pelo poder público, de que trata o art. 59 da Lei no 11.977, de 7 de julho de 2009, e de sua co"
lei-federal-6015-1973,lei-federal-6015-1973::507-art-291,Art. 291,remissao_interna,Art. 307,"s constantes do anterior.                    (Renumerado do art. 307, pela Lei nº 6.216, de 1975)  § 1º Servirá como tít"
lei-federal-6015-1973,lei-federal-6015-1973::509-art-308,Art. 308,remissao_interna,Art. 235,"nsmissões, será aberta a matrícula do imóvel, nos termos do artigo 235, parágrafo único, desta Lei."
lei-federal-6015-1973,lei-federal-6015-1973::510-art-292,Art. 292,remissao_interna,Art. 308,"es e anotações posteriores.                  (Renumerado do art. 308 com nova redação, pela Lei nº 6.216, de 1975)  Pará"
lei-federal-6015-1973,lei-federal-6015-1973::512-art-293,Art. 293,remissao_interna,Art. 1,"Art. 293. Aplicam-se aos registros referidos no artigo 1°, § 1º, incisos I, II e III, desta Lei, as disposições relat"
lei-federal-6015-1973,lei-federal-6015-1973::512-art-293,Art. 293,remissao_interna,Art. 309,"no registro de imóveis.                      (Renumerado do art. 309 pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::513-art-293,Art. 293,redacao_dada_por,Lei 6941/1981,"(Redação dada pela Lei nº 6.941, de 1981"
lei-federal-6015-1973,lei-federal-6015-1973::515-art-310,Art. 310,redacao_dada_por,Lei 6064/1974,"(Redação dada pela Lei nº  6.064, de 1974"
lei-federal-6015-1973,lei-federal-6015-1973::516-art-294,Art. 294,remissao_interna,Art. 310,"ue estiverem subordinados.                   (Renumerado do art. 310 com nova redação, pela Lei nº 6.216, de 1975)  Pará"
lei-federal-6015-1973,lei-federal-6015-1973::517-art-295,Art. 295,vigencia_de,Art. 310," 1º de janeiro 1976.                         (Renumerado do art. 310 com nova redação, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::518-art-296,Art. 296,remissao_interna,Art. 310,"disposições em contrário.                    (Renumerado do art. 310 com nova redação, pela Lei nº 6.216, de 1975)"
lei-federal-6015-1973,lei-federal-6015-1973::519-art-294,Art. 294,remissao_interna,Art. 291,"constantes do anterior.                      (Renumerado do art. 291, pela Lei nº 6.941, de 1981)  § 1º Servirá como tít"
lei-federal-6015-1973,lei-federal-6015-1973::520-art-295,Art. 295,remissao_interna,Art. 292,"s e anotações posteriores.                   (Renumerado do art 292, pela Lei nº 6.941, de 1981)  Parágrafo único - Se a"
lei-federal-6015-1973,lei-federal-6015-1973::521-art-296,Art. 296,remissao_interna,Art. 1,"Art. 296. Aplicam-se aos registros referidos no art. 1°, § 1º, incisos I, II e III, desta Lei, as disposições relat"
lei-federal-6015-1973,lei-federal-6015-1973::521-art-296,Art. 296,remissao_interna,Art. 293,"da no registro de imóveis.                   (Renumerado do art 293, pela Lei nº 6.941, de 1981)"
lei-federal-6015-1973,lei-federal-6015-1973::522-art-297,Art. 297,remissao_interna,Art. 294,"tiverem subordinados.                        (Renumerado do art. 294, pela Lei nº 6.941, de 1981)  Parágrafo único - Sem"
lei-federal-6015-1973,lei-federal-6015-1973::523-art-298,Art. 298,vigencia_de,Art. 295,"ia 1º de janeiro 1976.                       (Renumerado do art 295, pela Lei nº 6.941, de 1981)"
lei-federal-6015-1973,lei-federal-6015-1973::524-art-299,Art. 299,remissao_interna,Art. 296," 1940, e as demais disposições em contrário. (Renumerado do art 296, pela Lei nº 6.941, de 1981)  Brasília, 31 de dezemb"
lei-federal-6015-1973,lei-federal-6015-1973::524-art-299,Art. 299,remissao_externa,"Lei 6216, Art. 2","publicado no DOU de 16.9.1975 (Suplemento), de acordo com o art. 2º da Lei nº 6.216, de 1975, com as alterações advindas"
lei-federal-6015-1973,lei-federal-6015-1973::524-art-299,Art. 299,remissao_interna,Art. 3,"                          Dimensões máximas de acordo com o art. 3º,  § 1º : Altura: 0,55m Largura: 0,40m  REGISTRO DE I"
lei-federal-6830-1980,lei-federal-6830-1980::003-art-2o,Art. 2º,remissao_interna,Art. 1,"cobrança seja atribuída por lei às entidades de que trata o artigo 1º, será considerado Dívida Ativa da Fazenda Pública."
lei-federal-6830-1980,lei-federal-6830-1980::003-art-2o,Art. 2º,remissao_externa,"Lei 3807, Art. 144","tribuições previdenciárias continua a ser o estabelecido no artigo 144 da Lei nº 3.807, de 26 de agosto de 1960."
lei-federal-6830-1980,lei-federal-6830-1980::005-art-4o,Art. 4º,remissao_interna,Art. 31,"essores a qualquer título.  § 1º - Ressalvado o disposto no artigo 31, o síndico, o comissário, o liquidante, o inventar"
lei-federal-6830-1980,lei-federal-6830-1980::005-art-4o,Art. 4º,remissao_interna,Art. 186,a Fazenda Pública de natureza não tributária o disposto nos artigos 186 e 188 a 192 do Código Tributário Nacional.
lei-federal-6830-1980,lei-federal-6830-1980::008-art-7o,Art. 7º,redacao_dada_por,Lei 13043/2014,"(Redação dada pela Lei nº 13.043, de 2014"
lei-federal-6830-1980,lei-federal-6830-1980::008-art-7o,Art. 7º,remissao_interna,Art. 8,"ra:  I - citação, pelas sucessivas modalidades previstas no artigo 8º;  II - penhora, se não for paga a dívida, nem gara"
lei-federal-6830-1980,lei-federal-6830-1980::008-art-7o,Art. 7º,remissao_interna,Art. 14,"mento de custas ou outras despesas, observado o disposto no artigo 14; e  V - avaliação dos bens penhorados ou arrestado"
lei-federal-6830-1980,lei-federal-6830-1980::010-art-9o,Art. 9º,redacao_dada_por,Lei 13043/2014,"(Redação dada pela Lei nº 13.043, de 2014"
lei-federal-6830-1980,lei-federal-6830-1980::010-art-9o,Art. 9º,remissao_interna,Art. 11,"de 2014)  III - nomear bens à penhora, observada a ordem do artigo 11; ou  IV - indicar à penhora bens oferecidos por te"
lei-federal-6830-1980,lei-federal-6830-1980::010-art-9o,Art. 9º,remissao_interna,Art. 32,"e 2014)  § 4º - Somente o depósito em dinheiro, na forma do artigo 32, faz cessar a responsabilidade pela atualização mo"
lei-federal-6830-1980,lei-federal-6830-1980::011-art-10,Art. 10,remissao_interna,Art. 9,"endo o pagamento, nem a garantia da execução de que trata o artigo 9º, a penhora poderá recair em qualquer bem do execut"
lei-federal-6830-1980,lei-federal-6830-1980::012-art-11,Art. 11,remissao_interna,Art. 9,eiro será convertida no depósito de que trata o inciso I do artigo 9º.  § 3º - O Juiz ordenará a remoção do bem penhorad
lei-federal-6830-1980,lei-federal-6830-1980::013-art-12,Art. 12,remissao_interna,Art. 8," do auto de penhora, pelo correio, na forma estabelecida no artigo 8º, incisos I e II, para a citação.  § 2º - Se a penh"
lei-federal-6830-1980,lei-federal-6830-1980::015-art-14,Art. 14,remissao_interna,Art. 7," penhora ou arresto, com a ordem de registro de que trata o artigo 7º, inciso IV:  I - no Ofício próprio, se o bem for i"
lei-federal-6830-1980,lei-federal-6830-1980::016-art-15,Art. 15,redacao_dada_por,Lei 13043/2014,"(Redação dada pela Lei nº 13.043, de 2014"
lei-federal-6830-1980,lei-federal-6830-1980::016-art-15,Art. 15,remissao_interna,Art. 11,"horados por outros, independentemente da ordem enumerada no artigo 11, bem como o reforço da penhora insuficiente."
lei-federal-6830-1980,lei-federal-6830-1980::017-art-16,Art. 16,redacao_dada_por,Lei 13043/2014,"(Redação dada pela Lei nº 13.043, de 2014"
lei-federal-6830-1980,lei-federal-6830-1980::022-art-21,Art. 21,remissao_interna,Art. 9,"depositado em garantia da execução, nos termos previstos no artigo 9º, inciso I."
lei-federal-8009-1990,lei-federal-8009-1990::001-preambulo,Preâmbulo,remissao_interna,Art. 62," Federal, para os efeitos do disposto no parágrafo único do art. 62 da Constituição Federal, promulgo a seguinte lei:"
lei-federal-8009-1990,lei-federal-8009-1990::004-art-3o,Art. 3º,revogado_por,Lei Complementar 150/2015,"(Revogado pela Lei Complementar nº 150, de 2015"
lei-federal-8009-1990,lei-federal-8009-1990::004-art-3o,Art. 3º,redacao_dada_por,Lei 13144,(Redação dada pela Lei nº 13.144 
lei-federal-8009-1990,lei-federal-8009-1990::005-art-4o,Art. 4º,remissao_interna,Art. 5,"de moradia, com os respectivos bens móveis, e, nos casos do art. 5º, inciso XXVI, da Constituição, à área limitada como "
lei-federal-8009-1990,lei-federal-8009-1990::006-art-5o,Art. 5º,remissao_interna,Art. 70,"strado, para esse fim, no Registro de Imóveis e na forma do art. 70 do Código Civil."
lei-federal-8668-1993,lei-federal-8668-1993::001-preambulo,Preâmbulo,redacao_dada_por,Lei 14130/2021,"(Redação dada pela Lei nº 14.130, de 2021"
lei-federal-8668-1993,lei-federal-8668-1993::008-art-7o,Art. 7º,redacao_dada_por,Lei 14754/2023,"(Redação dada pela Lei nº 14.754, de 2023"
lei-federal-8668-1993,lei-federal-8668-1993::010-art-9o,Art. 9º,remissao_interna,Art. 7,ntes às restrições e destaque de que tratam os § 1º e 2º do art. 7º.  Parágrafo único. Os recursos resultantes da aliena
lei-federal-8668-1993,lei-federal-8668-1993::013-art-12,Art. 12,redacao_dada_por,Lei 14754/2023,"(Redação dada pela Lei nº 14.754, de 2023"
